No of DDE-Post,No of DDEs,Session-ID,Student-ID,Total Time(mins)
3,25,"""E2A4B-Mar23-19-15-56"")","""E2A4B""",3.8833333333333333
3,21,"""E2A4B-Mar23-19-20-17"")","""E2A4B""",5.133333333333334
6,24,"""E2A4B-Mar23-19-25-50"")","""E2A4B""",4.05
4,30,"""E2A4B-Mar23-19-30-09"")","""E2A4B""",7.216666666666667
3,6,"""E2A4B-Mar23-19-38-10"")","""E2A4B""",3.6833333333333336
3,5,"""E2A4B-Mar23-19-42-07"")","""E2A4B""",0.48333333333333334
3,5,"""E2A4B-Mar23-19-42-49"")","""E2A4B""",0.45
3,5,"""E2A4B-Mar23-19-43-34"")","""E2A4B""",0.38333333333333336
3,7,"""E2A4B-Mar23-19-44-46"")","""E2A4B""",0.3
3,8,"""E2A4B-Mar23-19-45-20"")","""E2A4B""",0.31666666666666665
3,7,"""E2A4B-Mar23-19-45-54"")","""E2A4B""",0.2833333333333333
3,7,"""E2A4B-Mar23-19-46-25"")","""E2A4B""",0.4166666666666667
3,8,"""E2A4B-Mar23-19-47-13"")","""E2A4B""",0.35
3,7,"""E2A4B-Mar23-19-47-52"")","""E2A4B""",0.2833333333333333
3,6,"""E2A4B-Mar23-19-48-25"")","""E2A4B""",0.4166666666666667
3,6,"""E2A4B-Mar23-19-49-03"")","""E2A4B""",0.2833333333333333
3,7,"""E2A81-Mar23-20-16-44"")","""E2A81""",0.4166666666666667
3,7,"""E2A81-Mar23-20-17-27"")","""E2A81""",0.23333333333333334
3,7,"""E2A81-Mar23-20-17-53"")","""E2A81""",0.23333333333333334
3,7,"""E2A81-Mar23-20-18-22"")","""E2A81""",0.23333333333333334
3,7,"""E2A81-Mar23-20-18-59"")","""E2A81""",0.2833333333333333
3,7,"""E2A81-Mar23-20-19-31"")","""E2A81""",0.23333333333333334
3,6,"""E2A81-Mar23-20-20-02"")","""E2A81""",0.23333333333333334
3,6,"""E2A81-Mar23-20-20-32"")","""E2A81""",0.21666666666666667
5,19,"""E2A81-Mar23-20-22-39"")","""E2A81""",4.9
3,12,"""E2A81-Mar23-20-27-53"")","""E2A81""",2.25
3,17,"""E2A81-Mar23-20-30-28"")","""E2A81""",3.5
5,16,"""E2A81-Mar23-20-34-36"")","""E2A81""",2.9333333333333336
3,73,"""E268B-Mar23-20-11-02"")","""E268B""",26.833333333333332
3,12,"""andersw-May12-14-41-57"")","""andersw""",2.5833333333333335
7,29,"""E2A81-Mar23-20-38-02"")","""E2A81""",5.516666666666667
3,9,"""kurtv-May12-14-49-40"")","""kurtv""",0.15
4,29,"""E2A81-Mar23-20-44-11"")","""E2A81""",4.0
3,20,"""E2A81-Mar23-20-48-41"")","""E2A81""",2.783333333333333
8,53,"""E268B-Mar23-20-38-14"")","""E268B""",15.983333333333333
3,22,"""E2A81-Mar23-20-51-49"")","""E2A81""",3.3333333333333335
3,36,"""E268B-Mar23-20-54-36"")","""E268B""",4.083333333333333
4,28,"""E2A81-Mar23-20-56-30"")","""E2A81""",4.1
3,25,"""E268B-Mar23-20-58-56"")","""E268B""",1.8666666666666667
3,5,"""E2A81-Mar23-21-01-16"")","""E2A81""",0.85
3,5,"""E2A81-Mar23-21-02-54"")","""E2A81""",0.7
3,6,"""E2A81-Mar23-21-03-54"")","""E2A81""",1.0
3,6,"""E2A81-Mar23-21-05-22"")","""E2A81""",0.2
5,55,"""E268B-Mar23-21-01-04"")","""E268B""",4.583333333333333
3,5,"""E2A81-Mar23-21-05-45"")","""E2A81""",0.4
7,55,"""E268B-Mar23-21-06-15"")","""E268B""",10.95
3,32,"""E268B-Mar23-21-18-06"")","""E268B""",11.416666666666666
4,37,"""E268B-Mar23-21-29-46"")","""E268B""",5.566666666666666
3,9,"""E17E5-Mar23-21-26-43"")","""E17E5""",9.316666666666666
3,7,"""E17E5-Mar23-21-36-30"")","""E17E5""",1.1666666666666667
3,7,"""E17E5-Mar23-21-38-25"")","""E17E5""",1.3666666666666667
3,7,"""E17E5-Mar23-21-40-14"")","""E17E5""",1.1333333333333333
3,7,"""E17E5-Mar23-21-41-40"")","""E17E5""",1.2
4,31,"""E268B-Mar23-21-36-05"")","""E268B""",7.9
3,7,"""E17E5-Mar23-21-43-11"")","""E17E5""",1.4333333333333333
3,6,"""E17E5-Mar23-21-44-54"")","""E17E5""",1.4166666666666667
3,6,"""E17E5-Mar23-21-47-29"")","""E17E5""",2.183333333333333
4,65,"""E1575-Mar23-21-13-06"")","""E1575""",37.06666666666667
7,58,"""E1575-Mar23-21-50-33"")","""E1575""",12.966666666666667
3,27,"""E2A27-Mar23-22-04-01"")","""E2A27""",1.3833333333333333
3,17,"""E1A13-Mar23-22-06-47"")","""E1A13""",0.6166666666666667
3,17,"""E1A13-Mar23-22-07-58"")","""E1A13""",0.6
3,48,"""E16B3-Mar23-22-08-22"")","""E16B3""",0.48333333333333334
3,73,"""E1A13-Mar23-22-08-43"")","""E1A13""",4.0
6,44,"""E268B-Mar23-21-44-17"")","""E268B""",28.983333333333334
17,105,"""E1599-Mar23-21-38-17"")","""E1599""",36.46666666666667
3,35,"""E1A13-Mar23-22-13-02"")","""E1A13""",4.416666666666667
6,60,"""E1575-Mar23-22-03-50"")","""E1575""",14.466666666666667
4,9,"""E1A13-Mar23-22-17-51"")","""E1A13""",1.0
5,43,"""E16B3-Mar23-22-09-09"")","""E16B3""",9.866666666666667
2,1,"""E1C4D-Mar23-22-18-35"")","""E1C4D""",0.7
3,34,"""E1599-Mar23-22-15-01"")","""E1599""",4.583333333333333
2,1,"""E1C4D-Mar23-22-19-26"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-20-14"")","""E1C4D""",1.0333333333333334
2,1,"""E1C4D-Mar23-22-21-23"")","""E1C4D""",0.65
4,31,"""E1A13-Mar23-22-19-02"")","""E1A13""",3.6333333333333333
2,1,"""E1C4D-Mar23-22-22-07"")","""E1C4D""",0.6666666666666666
3,67,"""E1A13-Mar23-22-22-57"")","""E1A13""",5.616666666666667
4,10,"""E1C4D-Mar23-22-23-07"")","""E1C4D""",8.066666666666666
3,46,"""E1A13-Mar23-22-28-48"")","""E1A13""",2.9
2,1,"""E1C4D-Mar23-22-31-25"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-32-11"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar23-22-32-56"")","""E1C4D""",0.65
3,18,"""E1A13-Mar23-22-32-15"")","""E1A13""",2.05
3,7,"""E1C4D-Mar23-22-33-43"")","""E1C4D""",0.8833333333333333
8,44,"""E16B3-Mar23-22-19-36"")","""E16B3""",17.4
2,1,"""E1C4D-Mar23-22-36-25"")","""E1C4D""",0.6333333333333333
3,18,"""E1A13-Mar23-22-34-31"")","""E1A13""",2.6666666666666665
2,1,"""E1C4D-Mar23-22-37-12"")","""E1C4D""",0.65
3,5,"""E1C4D-Mar23-22-37-57"")","""E1C4D""",0.85
2,1,"""E1C4D-Mar23-22-39-13"")","""E1C4D""",0.7
2,1,"""E1C4D-Mar23-22-40-02"")","""E1C4D""",0.6333333333333333
3,10,"""E1C4D-Mar23-22-40-46"")","""E1C4D""",1.6333333333333333
2,1,"""E1C4D-Mar23-22-42-43"")","""E1C4D""",0.75
2,1,"""E1C4D-Mar23-22-43-34"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Mar23-22-44-21"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-45-08"")","""E1C4D""",0.65
5,42,"""E16B3-Mar23-22-37-16"")","""E16B3""",8.733333333333333
3,21,"""E1A13-Mar23-22-42-16"")","""E1A13""",3.8666666666666667
7,24,"""E1599-Mar23-22-20-12"")","""E1599""",26.166666666666668
2,1,"""E1C4D-Mar23-22-45-56"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar23-22-46-45"")","""E1C4D""",0.6
3,38,"""E16B3-Mar23-22-46-19"")","""E16B3""",1.2833333333333332
2,1,"""E1C4D-Mar23-22-47-32"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-48-17"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-49-03"")","""E1C4D""",1.0166666666666666
2,1,"""E1C4D-Mar23-22-50-12"")","""E1C4D""",1.2666666666666666
8,77,"""E1575-Mar23-22-19-25"")","""E1575""",32.28333333333333
2,1,"""E1C4D-Mar23-22-51-46"")","""E1C4D""",0.8
2,1,"""E1C4D-Mar23-22-52-51"")","""E1C4D""",0.75
3,18,"""E1A13-Mar23-22-52-25"")","""E1A13""",1.85
3,7,"""E1C4D-Mar23-22-53-44"")","""E1C4D""",0.8
3,7,"""E1C4D-Mar23-22-54-47"")","""E1C4D""",0.25
3,16,"""E1A13-Mar23-22-54-32"")","""E1A13""",1.3666666666666667
3,8,"""E1C4D-Mar23-22-55-15"")","""E1C4D""",1.1333333333333333
2,1,"""E1C4D-Mar23-22-56-38"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar23-22-57-25"")","""E1C4D""",0.65
3,20,"""E1A13-Mar23-22-56-02"")","""E1A13""",2.6
2,1,"""E1C4D-Mar23-22-58-11"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-22-58-57"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar23-22-59-42"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Mar23-23-00-27"")","""E1C4D""",1.0666666666666667
2,1,"""E1C4D-Mar23-23-01-46"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-23-02-40"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar23-23-03-25"")","""E1C4D""",0.6166666666666667
3,11,"""E1C4D-Mar23-23-04-08"")","""E1C4D""",3.6166666666666667
2,1,"""E1C4D-Mar23-23-08-01"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Mar23-23-08-55"")","""E1C4D""",0.6166666666666667
5,70,"""E1575-Mar23-22-53-00"")","""E1575""",17.233333333333334
2,1,"""E1C4D-Mar23-23-09-38"")","""E1C4D""",0.8166666666666667
3,3,"""E1C4D-Mar23-23-10-36"")","""E1C4D""",0.15
2,1,"""E1C4D-Mar23-23-10-57"")","""E1C4D""",0.7
2,1,"""E1C4D-Mar23-23-11-50"")","""E1C4D""",0.6333333333333333
4,15,"""E1599-Mar23-23-10-23"")","""E1599""",2.7
2,1,"""E1C4D-Mar23-23-12-42"")","""E1C4D""",0.75
3,7,"""E1599-Mar23-23-13-28"")","""E1599""",0.4
2,1,"""E1C4D-Mar23-23-13-34"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Mar23-23-14-27"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar23-23-15-15"")","""E1C4D""",0.65
3,3,"""E1599-Mar23-23-14-45"")","""E1599""",1.5
2,1,"""E1C4D-Mar23-23-16-02"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar23-23-16-47"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-23-17-40"")","""E1C4D""",0.7333333333333333
2,1,"""E1C4D-Mar23-23-18-30"")","""E1C4D""",0.6833333333333333
3,12,"""E1575-Mar23-23-11-36"")","""E1575""",7.9
2,1,"""E1C4D-Mar23-23-19-17"")","""E1C4D""",0.8
3,5,"""E1575-Mar23-23-19-55"")","""E1575""",0.85
2,1,"""E1C4D-Mar23-23-20-12"")","""E1C4D""",0.7
2,1,"""E1C4D-Mar23-23-21-01"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar23-23-21-46"")","""E1C4D""",0.6333333333333333
3,5,"""E1575-Mar23-23-21-12"")","""E1575""",1.4333333333333333
2,1,"""E1C4D-Mar23-23-22-30"")","""E1C4D""",0.9666666666666667
2,1,"""E1C4D-Mar23-23-23-34"")","""E1C4D""",0.6
2,1,"""E1C4D-Mar23-23-24-16"")","""E1C4D""",1.3
3,6,"""E1C4D-Mar23-23-25-44"")","""E1C4D""",1.35
3,10,"""E1575-Mar23-23-24-45"")","""E1575""",2.3833333333333333
3,8,"""E1575-Mar23-23-27-29"")","""E1575""",0.7
3,6,"""E1C4D-Mar23-23-27-34"")","""E1C4D""",2.216666666666667
3,9,"""E1575-Mar23-23-28-45"")","""E1575""",2.033333333333333
3,10,"""E1575-Mar23-23-31-36"")","""E1575""",0.5833333333333334
3,11,"""E1575-Mar23-23-32-53"")","""E1575""",1.7666666666666666
3,8,"""E1575-Mar23-23-36-30"")","""E1575""",1.45
3,9,"""E1575-Mar23-23-41-25"")","""E1575""",0.9666666666666667
3,7,"""E1575-Mar23-23-44-26"")","""E1575""",0.8666666666666667
2,1,"""E1BB1-Mar24-08-05-59"")","""E1BB1""",4.3
2,1,"""E1BB1-Mar24-08-10-34"")","""E1BB1""",0.25
2,1,"""E1BB1-Mar24-08-10-57"")","""E1BB1""",0.26666666666666666
2,1,"""E1BB1-Mar24-08-11-24"")","""E1BB1""",0.25
2,1,"""E1BB1-Mar24-08-11-46"")","""E1BB1""",0.25
2,1,"""E1BB1-Mar24-08-12-18"")","""E1BB1""",0.9166666666666666
3,14,"""treacy_as_student0-Mar24-14-34-00"")","""treacy_as_student0""",1.0166666666666666
3,16,"""F423E-Mar24-14-35-40"")","""F423E""",1.65
3,6,"""E1C8F-Mar24-15-14-42"")","""E1C8F""",2.6
3,6,"""E1C8F-Mar24-15-17-38"")","""E1C8F""",2.3333333333333335
3,32,"""E1C8F-Mar24-15-20-41"")","""E1C8F""",5.566666666666666
4,11,"""E1C8F-Mar24-15-26-34"")","""E1C8F""",5.183333333333334
3,16,"""treacy_as_student0-Mar24-15-35-55"")","""treacy_as_student0""",1.05
3,11,"""treacy_as_student0-Mar24-15-37-09"")","""treacy_as_student0""",0.7833333333333333
3,10,"""F423E-Mar24-15-38-28"")","""F423E""",0.5166666666666667
3,15,"""E232B-Mar24-15-42-30"")","""E232B""",3.45
3,4,"""E232B-Mar24-15-48-57"")","""E232B""",6.566666666666666
3,12,"""E232B-Mar24-15-55-42"")","""E232B""",8.016666666666667
3,8,"""E232B-Mar24-16-04-30"")","""E232B""",1.2333333333333334
3,14,"""E232B-Mar24-16-06-59"")","""E232B""",1.9833333333333334
3,8,"""E232B-Mar24-16-09-23"")","""E232B""",0.55
3,8,"""E232B-Mar24-16-10-26"")","""E232B""",2.033333333333333
3,7,"""E232B-Mar24-16-12-52"")","""E232B""",3.283333333333333
3,8,"""E232B-Mar24-16-16-47"")","""E232B""",1.3666666666666667
3,7,"""E232B-Mar24-16-20-06"")","""E232B""",1.4166666666666667
3,7,"""E23D9-Mar24-16-19-12"")","""E23D9""",4.483333333333333
3,19,"""E232B-Mar24-16-22-42"")","""E232B""",5.9
3,7,"""E23D9-Mar24-16-23-53"")","""E23D9""",5.083333333333333
4,26,"""E232B-Mar24-16-28-51"")","""E232B""",6.466666666666667
3,22,"""E232B-Mar24-16-35-39"")","""E232B""",3.1333333333333333
4,14,"""E232B-Mar24-16-39-11"")","""E232B""",2.0
3,6,"""E23D9-Mar24-16-29-29"")","""E23D9""",13.283333333333333
3,6,"""E23D9-Mar24-16-43-11"")","""E23D9""",4.133333333333334
3,14,"""E1599-Mar24-22-50-14"")","""E1599""",2.283333333333333
3,8,"""E1599-Mar24-22-52-44"")","""E1599""",0.4166666666666667
3,11,"""E1599-Mar24-22-53-34"")","""E1599""",0.6666666666666666
3,8,"""E1599-Mar24-22-54-24"")","""E1599""",0.4
3,14,"""E1599-Mar24-22-55-01"")","""E1599""",0.65
3,12,"""E1599-Mar24-22-55-52"")","""E1599""",0.38333333333333336
3,8,"""E1599-Mar24-22-56-28"")","""E1599""",0.3
3,8,"""E1599-Mar24-22-56-59"")","""E1599""",0.6166666666666667
3,8,"""E1599-Mar24-22-58-14"")","""E1599""",0.3333333333333333
3,9,"""E1599-Mar24-22-58-44"")","""E1599""",0.4166666666666667
3,9,"""E1599-Mar24-22-59-30"")","""E1599""",0.55
3,8,"""E1599-Mar24-23-00-14"")","""E1599""",0.43333333333333335
3,8,"""E1599-Mar24-23-00-51"")","""E1599""",0.48333333333333334
3,8,"""E1599-Mar24-23-01-31"")","""E1599""",0.43333333333333335
3,8,"""E1599-Mar24-23-02-08"")","""E1599""",0.36666666666666664
3,8,"""E1599-Mar24-23-02-40"")","""E1599""",0.35
3,6,"""E1599-Mar24-23-03-13"")","""E1599""",0.55
3,9,"""E1599-Mar24-23-04-01"")","""E1599""",0.65
3,7,"""E1599-Mar24-23-04-50"")","""E1599""",2.3666666666666667
3,12,"""E1599-Mar24-23-07-39"")","""E1599""",0.5
8,85,"""E2A39-Feb03-10-57-59"")","""E2A39""",26.25
3,58,"""E19D7-Feb03-13-01-06"")","""E19D7""",1.2666666666666666
3,45,"""E2691-Feb03-13-06-51"")","""E2691""",2.65
3,25,"""E18C9-Feb03-13-14-16"")","""E18C9""",1.2833333333333332
3,51,"""E2691-Feb03-13-10-05"")","""E2691""",5.5
3,45,"""E2691-Feb03-13-18-10"")","""E2691""",2.8333333333333335
8,44,"""E1599-Feb03-17-03-12"")","""E1599""",8.816666666666666
5,23,"""E2691-Feb03-17-15-00"")","""E2691""",5.666666666666667
3,34,"""E2691-Feb03-17-22-13"")","""E2691""",4.85
4,21,"""E2691-Feb03-17-27-19"")","""E2691""",3.9333333333333336
3,38,"""E2691-Feb03-17-31-28"")","""E2691""",1.2833333333333332
4,40,"""E2691-Feb03-17-33-18"")","""E2691""",9.533333333333333
3,50,"""E1599-Feb03-17-12-33"")","""E1599""",50.333333333333336
2,1,"""E1BB1-Mar25-11-10-42"")","""E1BB1""",3.466666666666667
3,54,"""E1599-Feb03-18-03-13"")","""E1599""",9.016666666666667
3,7,"""E232B-Mar25-11-16-46"")","""E232B""",0.85
3,7,"""E232B-Mar25-11-17-52"")","""E232B""",0.3333333333333333
5,8,"""E232B-Mar25-11-18-30"")","""E232B""",0.6666666666666666
3,7,"""E232B-Mar25-11-19-08"")","""E232B""",0.43333333333333335
3,7,"""E232B-Mar25-11-19-55"")","""E232B""",0.31666666666666665
3,7,"""E232B-Mar25-11-20-39"")","""E232B""",0.35
3,6,"""E232B-Mar25-11-22-08"")","""E232B""",0.31666666666666665
3,6,"""E232B-Mar25-11-22-53"")","""E232B""",0.3
4,61,"""E1599-Feb03-18-12-25"")","""E1599""",10.1
3,20,"""E232B-Mar25-11-25-16"")","""E232B""",1.9
8,46,"""E1599-Feb03-18-22-44"")","""E1599""",15.616666666666667
3,26,"""E2691-Feb03-17-50-49"")","""E2691""",49.75
9,32,"""E1599-Feb03-18-38-32"")","""E1599""",6.233333333333333
4,28,"""E2787-Feb03-18-49-41"")","""E2787""",14.633333333333333
21,77,"""E2787-Feb03-19-04-35"")","""E2787""",27.6
6,50,"""E2787-Feb03-19-32-24"")","""E2787""",6.25
3,51,"""E2691-Feb03-20-06-41"")","""E2691""",2.9333333333333336
5,45,"""E2691-Feb03-20-10-17"")","""E2691""",11.766666666666667
3,22,"""treacy-Mar25-13-35-28"")","""treacy""",4.966666666666667
4,52,"""E2691-Feb03-20-25-46"")","""E2691""",14.55
6,56,"""E2691-Feb03-20-45-02"")","""E2691""",15.383333333333333
6,44,"""E160B-Feb03-21-31-32"")","""E160B""",8.916666666666666
11,85,"""E160B-Feb03-21-40-51"")","""E160B""",28.083333333333332
3,30,"""E2AA5-Feb03-22-28-15"")","""E2AA5""",1.3833333333333333
3,22,"""E160B-Feb04-01-43-31"")","""E160B""",1.0666666666666667
6,52,"""E160B-Feb04-01-44-44"")","""E160B""",13.016666666666667
3,18,"""E160B-Feb04-01-58-05"")","""E160B""",0.31666666666666665
3,19,"""E160B-Feb04-02-06-10"")","""E160B""",0.6166666666666667
3,21,"""E160B-Feb04-02-06-58"")","""E160B""",1.7333333333333334
4,40,"""E160B-Feb04-02-08-55"")","""E160B""",19.6
4,24,"""E1575-Feb04-02-33-59"")","""E1575""",1.3666666666666667
3,22,"""E1575-Feb04-02-35-42"")","""E1575""",0.21666666666666667
3,23,"""E1575-Feb04-02-36-08"")","""E1575""",0.65
3,18,"""E1575-Feb04-02-37-02"")","""E1575""",0.6
3,21,"""E1575-Feb04-02-37-50"")","""E1575""",0.7333333333333333
3,24,"""E1575-Feb04-02-38-49"")","""E1575""",0.3
3,50,"""E1575-Feb04-02-39-31"")","""E1575""",1.8833333333333333
3,37,"""E1575-Feb04-02-42-50"")","""E1575""",0.3333333333333333
3,39,"""E1575-Feb04-10-46-02"")","""E1575""",0.9
3,50,"""E1575-Feb04-10-47-56"")","""E1575""",1.6833333333333333
3,34,"""E1575-Feb04-10-49-55"")","""E1575""",0.8333333333333334
3,37,"""E1575-Feb04-10-51-01"")","""E1575""",2.85
3,40,"""E232B-Feb04-11-10-12"")","""E232B""",14.283333333333333
3,57,"""E232B-Feb04-11-34-16"")","""E232B""",0.5
3,57,"""E232B-Feb04-11-35-21"")","""E232B""",15.266666666666667
3,19,"""E1BB1-Feb04-12-58-55"")","""E1BB1""",3.75
3,27,"""E1BB1-Feb04-13-03-49"")","""E1BB1""",1.0166666666666666
3,50,"""E1BB1-Feb04-13-06-01"")","""E1BB1""",2.8666666666666667
3,43,"""E1BB1-Feb04-13-09-52"")","""E1BB1""",1.1333333333333333
3,67,"""E1BB1-Feb04-13-11-36"")","""E1BB1""",4.533333333333333
3,27,"""E23A3-Feb04-13-33-46"")","""E23A3""",6.3
3,23,"""E23A3-Feb04-13-42-33"")","""E23A3""",12.75
3,3,"""E23A3-Feb04-13-55-36"")","""E23A3""",1.2833333333333332
3,21,"""E23A3-Feb04-13-57-33"")","""E23A3""",8.216666666666667
5,33,"""E23D9-Mar26-11-13-42"")","""E23D9""",5.366666666666666
4,31,"""E23D9-Mar26-11-19-20"")","""E23D9""",4.383333333333334
3,24,"""E23D9-Mar26-11-24-01"")","""E23D9""",2.55
3,16,"""E23D9-Mar26-11-27-01"")","""E23D9""",2.65
3,33,"""E23D9-Mar26-11-49-06"")","""E23D9""",4.2
9,64,"""E23D9-Mar26-11-53-59"")","""E23D9""",2.7
3,17,"""E1BB1-Feb04-19-45-01"")","""E1BB1""",2.5666666666666664
3,16,"""E1BB1-Feb04-19-47-45"")","""E1BB1""",1.1166666666666667
4,30,"""E1BB1-Feb04-19-49-15"")","""E1BB1""",5.966666666666667
3,37,"""E1BB1-Feb04-19-55-30"")","""E1BB1""",3.35
3,31,"""E1BB1-Feb04-19-59-05"")","""E1BB1""",2.6166666666666667
2,1,"""E1C4D-Mar26-15-36-50"")","""E1C4D""",1.4833333333333334
2,1,"""E1C4D-Mar26-15-38-26"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-39-10"")","""E1C4D""",0.6833333333333333
2,1,"""E1C4D-Mar26-15-40-08"")","""E1C4D""",0.6666666666666666
3,23,"""E1C4D-Mar26-15-40-55"")","""E1C4D""",4.266666666666667
2,1,"""E1C4D-Mar26-15-45-20"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-46-06"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-46-50"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-47-35"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-48-19"")","""E1C4D""",0.6166666666666667
3,33,"""E1C4D-Mar26-15-49-03"")","""E1C4D""",4.166666666666667
2,1,"""E1C4D-Mar26-15-53-24"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-15-54-12"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Mar26-15-54-57"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-15-55-45"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar26-15-56-31"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-15-57-17"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Mar26-15-58-01"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-15-58-51"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-15-59-36"")","""E1C4D""",0.6333333333333333
2,1,"""E1C4D-Mar26-16-00-26"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-16-01-12"")","""E1C4D""",1.5333333333333332
2,1,"""E1C4D-Mar26-16-02-53"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar26-16-03-37"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar26-16-04-22"")","""E1C4D""",0.6166666666666667
2,1,"""E1C4D-Mar26-16-05-05"")","""E1C4D""",0.6666666666666666
3,25,"""E1C4D-Mar26-16-05-52"")","""E1C4D""",2.65
2,1,"""E1C4D-Mar26-16-08-42"")","""E1C4D""",0.65
2,1,"""E1C4D-Mar26-16-09-27"")","""E1C4D""",5.966666666666667
2,1,"""E1C4D-Mar26-16-15-32"")","""E1C4D""",0.6666666666666666
2,1,"""E1C4D-Mar26-16-16-20"")","""E1C4D""",0.7166666666666667
2,1,"""E1C4D-Mar26-16-17-13"")","""E1C4D""",0.7666666666666667
2,1,"""E1C4D-Mar26-16-19-44"")","""E1C4D""",0.9166666666666666
2,1,"""E1C4D-Mar26-16-20-45"")","""E1C4D""",0.75
2,1,"""E1C4D-Mar26-16-21-36"")","""E1C4D""",0.8333333333333334
2,1,"""E1C4D-Mar26-16-22-32"")","""E1C4D""",0.7
2,1,"""E1C4D-Mar26-16-23-20"")","""E1C4D""",0.6833333333333333
2,1,"""E1C4D-Mar26-16-24-07"")","""E1C4D""",0.65
4,19,"""E1C4D-Mar26-16-24-52"")","""E1C4D""",0.85
4,36,"""E15E1-Mar26-17-17-37"")","""E15E1""",7.75
4,24,"""E15E1-Mar26-19-49-44"")","""E15E1""",3.8333333333333335
3,23,"""E15E1-Mar26-19-55-28"")","""E15E1""",5.583333333333333
4,95,"""E2EE3-Mar26-22-34-34"")","""E2EE3""",51.28333333333333
15,79,"""E2EE3-Mar27-11-03-33"")","""E2EE3""",20.083333333333332
12,115,"""E2EE3-Mar27-11-24-12"")","""E2EE3""",68.83333333333333
4,47,"""E2EE3-Mar27-15-05-51"")","""E2EE3""",5.0
3,16,"""E2EE3-Mar27-15-12-11"")","""E2EE3""",1.25
4,34,"""E2EE3-Mar27-15-13-36"")","""E2EE3""",5.666666666666667
3,25,"""E15E1-Mar27-15-20-22"")","""E15E1""",1.2833333333333332
3,35,"""E2EE3-Mar27-15-20-12"")","""E2EE3""",3.4333333333333336
3,32,"""E2EE3-Mar27-15-23-58"")","""E2EE3""",3.45
8,71,"""E2EE3-Mar27-15-27-56"")","""E2EE3""",9.95
15,70,"""E15E1-Mar27-15-21-51"")","""E15E1""",18.633333333333333
3,50,"""E2EE3-Mar27-15-38-13"")","""E2EE3""",6.3
9,46,"""E2EE3-Mar27-15-45-12"")","""E2EE3""",14.883333333333333
8,39,"""E15E1-Mar27-16-01-04"")","""E15E1""",7.65
5,59,"""E2EE3-Mar27-16-00-21"")","""E2EE3""",9.15
4,37,"""E15E1-Mar27-16-08-52"")","""E15E1""",1.3
4,41,"""E1635-Feb05-23-00-42"")","""E1635""",9.333333333333334
3,15,"""E1635-Feb05-23-10-25"")","""E1635""",3.6
3,13,"""E2EE3-Mar27-16-09-59"")","""E2EE3""",20.616666666666667
3,16,"""E2EE3-Mar27-16-31-54"")","""E2EE3""",1.0833333333333333
4,26,"""E2EE3-Mar27-16-33-25"")","""E2EE3""",2.8666666666666667
3,30,"""E2EE3-Mar27-16-36-34"")","""E2EE3""",3.033333333333333
5,26,"""E1659-Mar27-16-30-06"")","""E1659""",15.366666666666667
5,34,"""E2EE3-Mar27-16-39-48"")","""E2EE3""",5.833333333333333
3,24,"""E1659-Mar27-16-45-46"")","""E1659""",3.3333333333333335
4,19,"""E2EE3-Mar27-16-48-15"")","""E2EE3""",2.55
